start-date,type,number,vote-date,vote-time,motion-ch,motion-en,mover-ch,mover-en,mover-type,debating-issue,Website,vote-separate-mechanism,present-count,vote-count,yes-count,no-count,abstain-count,result,name-ch,name-en,display-name,constituency,region,camp,vote,entropy
3/4/2019,Council Meeting,1,3/4/2019,19:07:55,「毋忘六四」議案,MOTION ON “NOT FORGETTING THE 4 JUNE INCIDENT”,胡志偉,WU Chi-wai,Member,"""The 1989 pro-democracy movement be vindicated""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20190403m-wcw.htm,Yes,61,60,23,28,9,Negatived,許智峯,HUI Chi-fung,Hui Chi Fung,Geographical,Hong Kong Island,Pro-democracy,Yes,0.993055483
3/4/2019,Council Meeting,1,3/4/2019,19:07:55,「毋忘六四」議案,MOTION ON “NOT FORGETTING THE 4 JUNE INCIDENT”,胡志偉,WU Chi-wai,Member,"""The 1989 pro-democracy movement be vindicated""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20190403m-wcw.htm,Yes,61,60,23,28,9,Negatived,鄭松泰,Dr CHENG Chung-tai,Cheng Chung Tai,Geographical,New Territories West,Localist,Absent,0.993055483
3/4/2019,Council Meeting,1,3/4/2019,19:07:55,「毋忘六四」議案,MOTION ON “NOT FORGETTING THE 4 JUNE INCIDENT”,胡志偉,WU Chi-wai,Member,"""The 1989 pro-democracy movement be vindicated""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20190403m-wcw.htm,Yes,61,60,23,28,9,Negatived,譚文豪,Jeremy TAM,Tam Man Ho Jeremy Jansen,Geographical,Kowloon East,Pro-democracy,Yes,0.993055483
6/7/2018,House Committee,1,6/7/2018,15:30:55,建議於2018年7月11日的立法會會議上動議議案，以尋求立法會授權交通事務委員會，就有關沙田至中環線土瓜灣站和會展站建造工程質量問題行使《立法會(權力及特權)條例》(第 382章)第9(1)條所賦予的權力,Proposal to move a motion at the Council meeting of 11 July 2018 to seek the Council's authorization for the Panel on Transport to exercise the powers conferred by section 9(1) of the Legislative Council (Powers and Privileges) Ordinance (Cap. 382) in respect of the quality of construction works at To Kwa Wan station and Exhibition Centre station of the Shatin to Central Link,,,Public Officer,"""Seeking the Council's authorization to exercise the powers in respect of the quality of construction works at the Shatin to Central Link""",https://www.legco.gov.hk/yr17-18/english/hc/minutes/hc20180706.pdf,No,60,59,24,34,1,Negatived,梁美芬,Dr Priscilla LEUNG,Leung Mei Fun,Geographical,Kowloon West,Pro-establishment,No,0.978449329
6/7/2018,House Committee,1,6/7/2018,15:30:55,建議於2018年7月11日的立法會會議上動議議案，以尋求立法會授權交通事務委員會，就有關沙田至中環線土瓜灣站和會展站建造工程質量問題行使《立法會(權力及特權)條例》(第 382章)第9(1)條所賦予的權力,Proposal to move a motion at the Council meeting of 11 July 2018 to seek the Council's authorization for the Panel on Transport to exercise the powers conferred by section 9(1) of the Legislative Council (Powers and Privileges) Ordinance (Cap. 382) in respect of the quality of construction works at To Kwa Wan station and Exhibition Centre station of the Shatin to Central Link,,,Public Officer,"""Seeking the Council's authorization to exercise the powers in respect of the quality of construction works at the Shatin to Central Link""",https://www.legco.gov.hk/yr17-18/english/hc/minutes/hc20180706.pdf,No,60,59,24,34,1,Negatived,黃國健,WONG Kwok-kin,Wong Kwok Kin,Geographical,Kowloon East,Pro-establishment,No,0.978449329
6/7/2018,House Committee,1,6/7/2018,15:30:55,建議於2018年7月11日的立法會會議上動議議案，以尋求立法會授權交通事務委員會，就有關沙田至中環線土瓜灣站和會展站建造工程質量問題行使《立法會(權力及特權)條例》(第 382章)第9(1)條所賦予的權力,Proposal to move a motion at the Council meeting of 11 July 2018 to seek the Council's authorization for the Panel on Transport to exercise the powers conferred by section 9(1) of the Legislative Council (Powers and Privileges) Ordinance (Cap. 382) in respect of the quality of construction works at To Kwa Wan station and Exhibition Centre station of the Shatin to Central Link,,,Public Officer,"""Seeking the Council's authorization to exercise the powers in respect of the quality of construction works at the Shatin to Central Link""",https://www.legco.gov.hk/yr17-18/english/hc/minutes/hc20180706.pdf,No,60,59,24,34,1,Negatived,葉劉淑儀,Mrs Regina IP,Ip Lau Suk Yee Regina,Geographical,Hong Kong Island,Pro-establishment,No,0.978449329
6/7/2018,House Committee,1,6/7/2018,15:30:55,建議於2018年7月11日的立法會會議上動議議案，以尋求立法會授權交通事務委員會，就有關沙田至中環線土瓜灣站和會展站建造工程質量問題行使《立法會(權力及特權)條例》(第 382章)第9(1)條所賦予的權力,Proposal to move a motion at the Council meeting of 11 July 2018 to seek the Council's authorization for the Panel on Transport to exercise the powers conferred by section 9(1) of the Legislative Council (Powers and Privileges) Ordinance (Cap. 382) in respect of the quality of construction works at To Kwa Wan station and Exhibition Centre station of the Shatin to Central Link,,,Public Officer,"""Seeking the Council's authorization to exercise the powers in respect of the quality of construction works at the Shatin to Central Link""",https://www.legco.gov.hk/yr17-18/english/hc/minutes/hc20180706.pdf,No,60,59,24,34,1,Negatived,謝偉俊,Paul TSE,Tse Wai Chun Paul,Geographical,Kowloon East,Pro-establishment,No,0.978449329
6/7/2018,House Committee,1,6/7/2018,15:30:55,建議於2018年7月11日的立法會會議上動議議案，以尋求立法會授權交通事務委員會，就有關沙田至中環線土瓜灣站和會展站建造工程質量問題行使《立法會(權力及特權)條例》(第 382章)第9(1)條所賦予的權力,Proposal to move a motion at the Council meeting of 11 July 2018 to seek the Council's authorization for the Panel on Transport to exercise the powers conferred by section 9(1) of the Legislative Council (Powers and Privileges) Ordinance (Cap. 382) in respect of the quality of construction works at To Kwa Wan station and Exhibition Centre station of the Shatin to Central Link,,,Public Officer,"""Seeking the Council's authorization to exercise the powers in respect of the quality of construction works at the Shatin to Central Link""",https://www.legco.gov.hk/yr17-18/english/hc/minutes/hc20180706.pdf,No,60,59,24,34,1,Negatived,毛孟靜,Claudia MO,Mo Man Ching Claudia,Geographical,Kowloon West,Pro-democracy,Yes,0.978449329
6/7/2018,House Committee,1,6/7/2018,15:30:55,建議於2018年7月11日的立法會會議上動議議案，以尋求立法會授權交通事務委員會，就有關沙田至中環線土瓜灣站和會展站建造工程質量問題行使《立法會(權力及特權)條例》(第 382章)第9(1)條所賦予的權力,Proposal to move a motion at the Council meeting of 11 July 2018 to seek the Council's authorization for the Panel on Transport to exercise the powers conferred by section 9(1) of the Legislative Council (Powers and Privileges) Ordinance (Cap. 382) in respect of the quality of construction works at To Kwa Wan station and Exhibition Centre station of the Shatin to Central Link,,,Public Officer,"""Seeking the Council's authorization to exercise the powers in respect of the quality of construction works at the Shatin to Central Link""",https://www.legco.gov.hk/yr17-18/english/hc/minutes/hc20180706.pdf,No,60,59,24,34,1,Negatived,田北辰,Michael TIEN,Tien Michael Puk Sun,Geographical,New Territories West,Pro-establishment,Yes,0.978449329
6/7/2018,House Committee,1,6/7/2018,15:30:55,建議於2018年7月11日的立法會會議上動議議案，以尋求立法會授權交通事務委員會，就有關沙田至中環線土瓜灣站和會展站建造工程質量問題行使《立法會(權力及特權)條例》(第 382章)第9(1)條所賦予的權力,Proposal to move a motion at the Council meeting of 11 July 2018 to seek the Council's authorization for the Panel on Transport to exercise the powers conferred by section 9(1) of the Legislative Council (Powers and Privileges) Ordinance (Cap. 382) in respect of the quality of construction works at To Kwa Wan station and Exhibition Centre station of the Shatin to Central Link,,,Public Officer,"""Seeking the Council's authorization to exercise the powers in respect of the quality of construction works at the Shatin to Central Link""",https://www.legco.gov.hk/yr17-18/english/hc/minutes/hc20180706.pdf,No,60,59,24,34,1,Negatived,胡志偉,WU Chi-wai,Wu Chi Wai,Geographical,Kowloon East,Pro-democracy,Yes,0.978449329
6/7/2018,House Committee,1,6/7/2018,15:30:55,建議於2018年7月11日的立法會會議上動議議案，以尋求立法會授權交通事務委員會，就有關沙田至中環線土瓜灣站和會展站建造工程質量問題行使《立法會(權力及特權)條例》(第 382章)第9(1)條所賦予的權力,Proposal to move a motion at the Council meeting of 11 July 2018 to seek the Council's authorization for the Panel on Transport to exercise the powers conferred by section 9(1) of the Legislative Council (Powers and Privileges) Ordinance (Cap. 382) in respect of the quality of construction works at To Kwa Wan station and Exhibition Centre station of the Shatin to Central Link,,,Public Officer,"""Seeking the Council's authorization to exercise the powers in respect of the quality of construction works at the Shatin to Central Link""",https://www.legco.gov.hk/yr17-18/english/hc/minutes/hc20180706.pdf,No,60,59,24,34,1,Negatived,陳志全,CHAN Chi-chuen,Chan Chi Chuen Raymond,Geographical,New Territories East,Pro-democracy,Yes,0.978449329
6/7/2018,House Committee,1,6/7/2018,15:30:55,建議於2018年7月11日的立法會會議上動議議案，以尋求立法會授權交通事務委員會，就有關沙田至中環線土瓜灣站和會展站建造工程質量問題行使《立法會(權力及特權)條例》(第 382章)第9(1)條所賦予的權力,Proposal to move a motion at the Council meeting of 11 July 2018 to seek the Council's authorization for the Panel on Transport to exercise the powers conferred by section 9(1) of the Legislative Council (Powers and Privileges) Ordinance (Cap. 382) in respect of the quality of construction works at To Kwa Wan station and Exhibition Centre station of the Shatin to Central Link,,,Public Officer,"""Seeking the Council's authorization to exercise the powers in respect of the quality of construction works at the Shatin to Central Link""",https://www.legco.gov.hk/yr17-18/english/hc/minutes/hc20180706.pdf,No,60,59,24,34,1,Negatived,梁志祥,LEUNG Che-cheung,Leung Che Cheung,Geographical,New Territories West,Pro-establishment,No,0.978449329
6/7/2018,House Committee,1,6/7/2018,15:30:55,建議於2018年7月11日的立法會會議上動議議案，以尋求立法會授權交通事務委員會，就有關沙田至中環線土瓜灣站和會展站建造工程質量問題行使《立法會(權力及特權)條例》(第 382章)第9(1)條所賦予的權力,Proposal to move a motion at the Council meeting of 11 July 2018 to seek the Council's authorization for the Panel on Transport to exercise the powers conferred by section 9(1) of the Legislative Council (Powers and Privileges) Ordinance (Cap. 382) in respect of the quality of construction works at To Kwa Wan station and Exhibition Centre station of the Shatin to Central Link,,,Public Officer,"""Seeking the Council's authorization to exercise the powers in respect of the quality of construction works at the Shatin to Central Link""",https://www.legco.gov.hk/yr17-18/english/hc/minutes/hc20180706.pdf,No,60,59,24,34,1,Negatived,郭偉强,KWOK Wai-keung,Kwok Wai Keung,Geographical,Hong Kong Island,Pro-establishment,No,0.978449329
6/7/2018,House Committee,1,6/7/2018,15:30:55,建議於2018年7月11日的立法會會議上動議議案，以尋求立法會授權交通事務委員會，就有關沙田至中環線土瓜灣站和會展站建造工程質量問題行使《立法會(權力及特權)條例》(第 382章)第9(1)條所賦予的權力,Proposal to move a motion at the Council meeting of 11 July 2018 to seek the Council's authorization for the Panel on Transport to exercise the powers conferred by section 9(1) of the Legislative Council (Powers and Privileges) Ordinance (Cap. 382) in respect of the quality of construction works at To Kwa Wan station and Exhibition Centre station of the Shatin to Central Link,,,Public Officer,"""Seeking the Council's authorization to exercise the powers in respect of the quality of construction works at the Shatin to Central Link""",https://www.legco.gov.hk/yr17-18/english/hc/minutes/hc20180706.pdf,No,60,59,24,34,1,Negatived,張超雄,Dr Fernando CHEUNG,Cheung Chiu Hung,Geographical,New Territories East,Pro-democracy,Yes,0.978449329
6/7/2018,House Committee,1,6/7/2018,15:30:55,建議於2018年7月11日的立法會會議上動議議案，以尋求立法會授權交通事務委員會，就有關沙田至中環線土瓜灣站和會展站建造工程質量問題行使《立法會(權力及特權)條例》(第 382章)第9(1)條所賦予的權力,Proposal to move a motion at the Council meeting of 11 July 2018 to seek the Council's authorization for the Panel on Transport to exercise the powers conferred by section 9(1) of the Legislative Council (Powers and Privileges) Ordinance (Cap. 382) in respect of the quality of construction works at To Kwa Wan station and Exhibition Centre station of the Shatin to Central Link,,,Public Officer,"""Seeking the Council's authorization to exercise the powers in respect of the quality of construction works at the Shatin to Central Link""",https://www.legco.gov.hk/yr17-18/english/hc/minutes/hc20180706.pdf,No,60,59,24,34,1,Negatived,黃碧雲,Dr Helena WONG,Wong Pik Wan Helena,Geographical,Kowloon West,Pro-democracy,Absent,0.978449329
6/7/2018,House Committee,1,6/7/2018,15:30:55,建議於2018年7月11日的立法會會議上動議議案，以尋求立法會授權交通事務委員會，就有關沙田至中環線土瓜灣站和會展站建造工程質量問題行使《立法會(權力及特權)條例》(第 382章)第9(1)條所賦予的權力,Proposal to move a motion at the Council meeting of 11 July 2018 to seek the Council's authorization for the Panel on Transport to exercise the powers conferred by section 9(1) of the Legislative Council (Powers and Privileges) Ordinance (Cap. 382) in respect of the quality of construction works at To Kwa Wan station and Exhibition Centre station of the Shatin to Central Link,,,Public Officer,"""Seeking the Council's authorization to exercise the powers in respect of the quality of construction works at the Shatin to Central Link""",https://www.legco.gov.hk/yr17-18/english/hc/minutes/hc20180706.pdf,No,60,59,24,34,1,Negatived,葛珮帆,Dr Elizabeth QUAT,Quat Elizabeth,Geographical,New Territories East,Pro-establishment,No,0.978449329
6/7/2018,House Committee,1,6/7/2018,15:30:55,建議於2018年7月11日的立法會會議上動議議案，以尋求立法會授權交通事務委員會，就有關沙田至中環線土瓜灣站和會展站建造工程質量問題行使《立法會(權力及特權)條例》(第 382章)第9(1)條所賦予的權力,Proposal to move a motion at the Council meeting of 11 July 2018 to seek the Council's authorization for the Panel on Transport to exercise the powers conferred by section 9(1) of the Legislative Council (Powers and Privileges) Ordinance (Cap. 382) in respect of the quality of construction works at To Kwa Wan station and Exhibition Centre station of the Shatin to Central Link,,,Public Officer,"""Seeking the Council's authorization to exercise the powers in respect of the quality of construction works at the Shatin to Central Link""",https://www.legco.gov.hk/yr17-18/english/hc/minutes/hc20180706.pdf,No,60,59,24,34,1,Negatived,蔣麗芸,Dr CHIANG Lai-wan,Chiang Lai Wan,Geographical,Kowloon West,Pro-establishment,No,0.978449329
6/7/2018,House Committee,1,6/7/2018,15:30:55,建議於2018年7月11日的立法會會議上動議議案，以尋求立法會授權交通事務委員會，就有關沙田至中環線土瓜灣站和會展站建造工程質量問題行使《立法會(權力及特權)條例》(第 382章)第9(1)條所賦予的權力,Proposal to move a motion at the Council meeting of 11 July 2018 to seek the Council's authorization for the Panel on Transport to exercise the powers conferred by section 9(1) of the Legislative Council (Powers and Privileges) Ordinance (Cap. 382) in respect of the quality of construction works at To Kwa Wan station and Exhibition Centre station of the Shatin to Central Link,,,Public Officer,"""Seeking the Council's authorization to exercise the powers in respect of the quality of construction works at the Shatin to Central Link""",https://www.legco.gov.hk/yr17-18/english/hc/minutes/hc20180706.pdf,No,60,59,24,34,1,Negatived,楊岳橋,Alvin YEUNG,Yeung Alvin Ngok Kiu,Geographical,New Territories East,Pro-democracy,Yes,0.978449329
6/7/2018,House Committee,1,6/7/2018,15:30:55,建議於2018年7月11日的立法會會議上動議議案，以尋求立法會授權交通事務委員會，就有關沙田至中環線土瓜灣站和會展站建造工程質量問題行使《立法會(權力及特權)條例》(第 382章)第9(1)條所賦予的權力,Proposal to move a motion at the Council meeting of 11 July 2018 to seek the Council's authorization for the Panel on Transport to exercise the powers conferred by section 9(1) of the Legislative Council (Powers and Privileges) Ordinance (Cap. 382) in respect of the quality of construction works at To Kwa Wan station and Exhibition Centre station of the Shatin to Central Link,,,Public Officer,"""Seeking the Council's authorization to exercise the powers in respect of the quality of construction works at the Shatin to Central Link""",https://www.legco.gov.hk/yr17-18/english/hc/minutes/hc20180706.pdf,No,60,59,24,34,1,Negatived,朱凱廸,CHU Hoi-dick,Chu Hoi Dick Eddie,Geographical,New Territories West,Pro-democracy,Yes,0.978449329
6/7/2018,House Committee,1,6/7/2018,15:30:55,建議於2018年7月11日的立法會會議上動議議案，以尋求立法會授權交通事務委員會，就有關沙田至中環線土瓜灣站和會展站建造工程質量問題行使《立法會(權力及特權)條例》(第 382章)第9(1)條所賦予的權力,Proposal to move a motion at the Council meeting of 11 July 2018 to seek the Council's authorization for the Panel on Transport to exercise the powers conferred by section 9(1) of the Legislative Council (Powers and Privileges) Ordinance (Cap. 382) in respect of the quality of construction works at To Kwa Wan station and Exhibition Centre station of the Shatin to Central Link,,,Public Officer,"""Seeking the Council's authorization to exercise the powers in respect of the quality of construction works at the Shatin to Central Link""",https://www.legco.gov.hk/yr17-18/english/hc/minutes/hc20180706.pdf,No,60,59,24,34,1,Negatived,陳淑莊,Tanya CHAN,Chan Tanya,Geographical,Hong Kong Island,Pro-democracy,Yes,0.978449329
6/7/2018,House Committee,1,6/7/2018,15:30:55,建議於2018年7月11日的立法會會議上動議議案，以尋求立法會授權交通事務委員會，就有關沙田至中環線土瓜灣站和會展站建造工程質量問題行使《立法會(權力及特權)條例》(第 382章)第9(1)條所賦予的權力,Proposal to move a motion at the Council meeting of 11 July 2018 to seek the Council's authorization for the Panel on Transport to exercise the powers conferred by section 9(1) of the Legislative Council (Powers and Privileges) Ordinance (Cap. 382) in respect of the quality of construction works at To Kwa Wan station and Exhibition Centre station of the Shatin to Central Link,,,Public Officer,"""Seeking the Council's authorization to exercise the powers in respect of the quality of construction works at the Shatin to Central Link""",https://www.legco.gov.hk/yr17-18/english/hc/minutes/hc20180706.pdf,No,60,59,24,34,1,Negatived,許智峯,HUI Chi-fung,Hui Chi Fung,Geographical,Hong Kong Island,Pro-democracy,Yes,0.978449329
6/7/2018,House Committee,1,6/7/2018,15:30:55,建議於2018年7月11日的立法會會議上動議議案，以尋求立法會授權交通事務委員會，就有關沙田至中環線土瓜灣站和會展站建造工程質量問題行使《立法會(權力及特權)條例》(第 382章)第9(1)條所賦予的權力,Proposal to move a motion at the Council meeting of 11 July 2018 to seek the Council's authorization for the Panel on Transport to exercise the powers conferred by section 9(1) of the Legislative Council (Powers and Privileges) Ordinance (Cap. 382) in respect of the quality of construction works at To Kwa Wan station and Exhibition Centre station of the Shatin to Central Link,,,Public Officer,"""Seeking the Council's authorization to exercise the powers in respect of the quality of construction works at the Shatin to Central Link""",https://www.legco.gov.hk/yr17-18/english/hc/minutes/hc20180706.pdf,No,60,59,24,34,1,Negatived,鄭松泰,Dr CHENG Chung-tai,Cheng Chung Tai,Geographical,New Territories West,Localist,Yes,0.978449329
6/7/2018,House Committee,1,6/7/2018,15:30:55,建議於2018年7月11日的立法會會議上動議議案，以尋求立法會授權交通事務委員會，就有關沙田至中環線土瓜灣站和會展站建造工程質量問題行使《立法會(權力及特權)條例》(第 382章)第9(1)條所賦予的權力,Proposal to move a motion at the Council meeting of 11 July 2018 to seek the Council's authorization for the Panel on Transport to exercise the powers conferred by section 9(1) of the Legislative Council (Powers and Privileges) Ordinance (Cap. 382) in respect of the quality of construction works at To Kwa Wan station and Exhibition Centre station of the Shatin to Central Link,,,Public Officer,"""Seeking the Council's authorization to exercise the powers in respect of the quality of construction works at the Shatin to Central Link""",https://www.legco.gov.hk/yr17-18/english/hc/minutes/hc20180706.pdf,No,60,59,24,34,1,Negatived,譚文豪,Jeremy TAM,Tam Man Ho Jeremy Jansen,Geographical,Kowloon East,Pro-democracy,Yes,0.978449329
26/10/2018,House Committee,1,26/10/2018,15:26:24,郭家麒議員建議於2018年10月31日的立法會會議上，在兩項不具立法效力的議員議案以外多加一項依據《議事規則》第16(4)條提出的休會待續議案，以就選舉主任宣布某立法會選舉候選人提名無效的決定與《基本法》所訂明的香港居民的基本權利的關係進行辯論,"Proposal of Dr Hon KWOK Ka-ki to move a motion for adjournment of the Council, in addition to two Members' motions without legislative effect, pursuant to  Rule 16(4) of the Rules of Procedure at the Council meeting of 31 October 2018 for the purpose of conducting a debate on the relationship between the decision of the Returning Officer to declare the nomination of a candidate for a Legislative Council election invalid and the fundamental rights of Hong Kong residents stipulated in the Basic Law",,,Public Officer,"""Debating on the decision of the Returning Officer to declare the nomination of a candidate for a Legislative Council election invalid""",https://www.legco.gov.hk/yr18-19/english/hc/minutes/hc20181026.pdf,No,58,57,23,34,0,Negatived,梁美芬,Dr Priscilla LEUNG,Leung Mei Fun,Geographical,Kowloon West,Pro-establishment,No,0.972966127
26/10/2018,House Committee,1,26/10/2018,15:26:24,郭家麒議員建議於2018年10月31日的立法會會議上，在兩項不具立法效力的議員議案以外多加一項依據《議事規則》第16(4)條提出的休會待續議案，以就選舉主任宣布某立法會選舉候選人提名無效的決定與《基本法》所訂明的香港居民的基本權利的關係進行辯論,"Proposal of Dr Hon KWOK Ka-ki to move a motion for adjournment of the Council, in addition to two Members' motions without legislative effect, pursuant to  Rule 16(4) of the Rules of Procedure at the Council meeting of 31 October 2018 for the purpose of conducting a debate on the relationship between the decision of the Returning Officer to declare the nomination of a candidate for a Legislative Council election invalid and the fundamental rights of Hong Kong residents stipulated in the Basic Law",,,Public Officer,"""Debating on the decision of the Returning Officer to declare the nomination of a candidate for a Legislative Council election invalid""",https://www.legco.gov.hk/yr18-19/english/hc/minutes/hc20181026.pdf,No,58,57,23,34,0,Negatived,黃國健,WONG Kwok-kin,Wong Kwok Kin,Geographical,Kowloon East,Pro-establishment,No,0.972966127
26/10/2018,House Committee,1,26/10/2018,15:26:24,郭家麒議員建議於2018年10月31日的立法會會議上，在兩項不具立法效力的議員議案以外多加一項依據《議事規則》第16(4)條提出的休會待續議案，以就選舉主任宣布某立法會選舉候選人提名無效的決定與《基本法》所訂明的香港居民的基本權利的關係進行辯論,"Proposal of Dr Hon KWOK Ka-ki to move a motion for adjournment of the Council, in addition to two Members' motions without legislative effect, pursuant to  Rule 16(4) of the Rules of Procedure at the Council meeting of 31 October 2018 for the purpose of conducting a debate on the relationship between the decision of the Returning Officer to declare the nomination of a candidate for a Legislative Council election invalid and the fundamental rights of Hong Kong residents stipulated in the Basic Law",,,Public Officer,"""Debating on the decision of the Returning Officer to declare the nomination of a candidate for a Legislative Council election invalid""",https://www.legco.gov.hk/yr18-19/english/hc/minutes/hc20181026.pdf,No,58,57,23,34,0,Negatived,葉劉淑儀,Mrs Regina IP,Ip Lau Suk Yee Regina,Geographical,Hong Kong Island,Pro-establishment,No,0.972966127
26/10/2018,House Committee,1,26/10/2018,15:26:24,郭家麒議員建議於2018年10月31日的立法會會議上，在兩項不具立法效力的議員議案以外多加一項依據《議事規則》第16(4)條提出的休會待續議案，以就選舉主任宣布某立法會選舉候選人提名無效的決定與《基本法》所訂明的香港居民的基本權利的關係進行辯論,"Proposal of Dr Hon KWOK Ka-ki to move a motion for adjournment of the Council, in addition to two Members' motions without legislative effect, pursuant to  Rule 16(4) of the Rules of Procedure at the Council meeting of 31 October 2018 for the purpose of conducting a debate on the relationship between the decision of the Returning Officer to declare the nomination of a candidate for a Legislative Council election invalid and the fundamental rights of Hong Kong residents stipulated in the Basic Law",,,Public Officer,"""Debating on the decision of the Returning Officer to declare the nomination of a candidate for a Legislative Council election invalid""",https://www.legco.gov.hk/yr18-19/english/hc/minutes/hc20181026.pdf,No,58,57,23,34,0,Negatived,謝偉俊,Paul TSE,Tse Wai Chun Paul,Geographical,Kowloon East,Pro-establishment,No,0.972966127
26/10/2018,House Committee,1,26/10/2018,15:26:24,郭家麒議員建議於2018年10月31日的立法會會議上，在兩項不具立法效力的議員議案以外多加一項依據《議事規則》第16(4)條提出的休會待續議案，以就選舉主任宣布某立法會選舉候選人提名無效的決定與《基本法》所訂明的香港居民的基本權利的關係進行辯論,"Proposal of Dr Hon KWOK Ka-ki to move a motion for adjournment of the Council, in addition to two Members' motions without legislative effect, pursuant to  Rule 16(4) of the Rules of Procedure at the Council meeting of 31 October 2018 for the purpose of conducting a debate on the relationship between the decision of the Returning Officer to declare the nomination of a candidate for a Legislative Council election invalid and the fundamental rights of Hong Kong residents stipulated in the Basic Law",,,Public Officer,"""Debating on the decision of the Returning Officer to declare the nomination of a candidate for a Legislative Council election invalid""",https://www.legco.gov.hk/yr18-19/english/hc/minutes/hc20181026.pdf,No,58,57,23,34,0,Negatived,毛孟靜,Claudia MO,Mo Man Ching Claudia,Geographical,Kowloon West,Pro-democracy,Yes,0.972966127
26/10/2018,House Committee,1,26/10/2018,15:26:24,郭家麒議員建議於2018年10月31日的立法會會議上，在兩項不具立法效力的議員議案以外多加一項依據《議事規則》第16(4)條提出的休會待續議案，以就選舉主任宣布某立法會選舉候選人提名無效的決定與《基本法》所訂明的香港居民的基本權利的關係進行辯論,"Proposal of Dr Hon KWOK Ka-ki to move a motion for adjournment of the Council, in addition to two Members' motions without legislative effect, pursuant to  Rule 16(4) of the Rules of Procedure at the Council meeting of 31 October 2018 for the purpose of conducting a debate on the relationship between the decision of the Returning Officer to declare the nomination of a candidate for a Legislative Council election invalid and the fundamental rights of Hong Kong residents stipulated in the Basic Law",,,Public Officer,"""Debating on the decision of the Returning Officer to declare the nomination of a candidate for a Legislative Council election invalid""",https://www.legco.gov.hk/yr18-19/english/hc/minutes/hc20181026.pdf,No,58,57,23,34,0,Negatived,田北辰,Michael TIEN,Tien Michael Puk Sun,Geographical,New Territories West,Pro-establishment,No,0.972966127
26/10/2018,House Committee,1,26/10/2018,15:26:24,郭家麒議員建議於2018年10月31日的立法會會議上，在兩項不具立法效力的議員議案以外多加一項依據《議事規則》第16(4)條提出的休會待續議案，以就選舉主任宣布某立法會選舉候選人提名無效的決定與《基本法》所訂明的香港居民的基本權利的關係進行辯論,"Proposal of Dr Hon KWOK Ka-ki to move a motion for adjournment of the Council, in addition to two Members' motions without legislative effect, pursuant to  Rule 16(4) of the Rules of Procedure at the Council meeting of 31 October 2018 for the purpose of conducting a debate on the relationship between the decision of the Returning Officer to declare the nomination of a candidate for a Legislative Council election invalid and the fundamental rights of Hong Kong residents stipulated in the Basic Law",,,Public Officer,"""Debating on the decision of the Returning Officer to declare the nomination of a candidate for a Legislative Council election invalid""",https://www.legco.gov.hk/yr18-19/english/hc/minutes/hc20181026.pdf,No,58,57,23,34,0,Negatived,胡志偉,WU Chi-wai,Wu Chi Wai,Geographical,Kowloon East,Pro-democracy,Yes,0.972966127
26/10/2018,House Committee,1,26/10/2018,15:26:24,郭家麒議員建議於2018年10月31日的立法會會議上，在兩項不具立法效力的議員議案以外多加一項依據《議事規則》第16(4)條提出的休會待續議案，以就選舉主任宣布某立法會選舉候選人提名無效的決定與《基本法》所訂明的香港居民的基本權利的關係進行辯論,"Proposal of Dr Hon KWOK Ka-ki to move a motion for adjournment of the Council, in addition to two Members' motions without legislative effect, pursuant to  Rule 16(4) of the Rules of Procedure at the Council meeting of 31 October 2018 for the purpose of conducting a debate on the relationship between the decision of the Returning Officer to declare the nomination of a candidate for a Legislative Council election invalid and the fundamental rights of Hong Kong residents stipulated in the Basic Law",,,Public Officer,"""Debating on the decision of the Returning Officer to declare the nomination of a candidate for a Legislative Council election invalid""",https://www.legco.gov.hk/yr18-19/english/hc/minutes/hc20181026.pdf,No,58,57,23,34,0,Negatived,陳志全,CHAN Chi-chuen,Chan Chi Chuen Raymond,Geographical,New Territories East,Pro-democracy,Yes,0.972966127
26/10/2018,House Committee,1,26/10/2018,15:26:24,郭家麒議員建議於2018年10月31日的立法會會議上，在兩項不具立法效力的議員議案以外多加一項依據《議事規則》第16(4)條提出的休會待續議案，以就選舉主任宣布某立法會選舉候選人提名無效的決定與《基本法》所訂明的香港居民的基本權利的關係進行辯論,"Proposal of Dr Hon KWOK Ka-ki to move a motion for adjournment of the Council, in addition to two Members' motions without legislative effect, pursuant to  Rule 16(4) of the Rules of Procedure at the Council meeting of 31 October 2018 for the purpose of conducting a debate on the relationship between the decision of the Returning Officer to declare the nomination of a candidate for a Legislative Council election invalid and the fundamental rights of Hong Kong residents stipulated in the Basic Law",,,Public Officer,"""Debating on the decision of the Returning Officer to declare the nomination of a candidate for a Legislative Council election invalid""",https://www.legco.gov.hk/yr18-19/english/hc/minutes/hc20181026.pdf,No,58,57,23,34,0,Negatived,梁志祥,LEUNG Che-cheung,Leung Che Cheung,Geographical,New Territories West,Pro-establishment,No,0.972966127
